0,1041.9997852295637,931.0001041740179
1,1687.0000399649143,2762.0000764727592
2,1829.999964684248,4156.9999302737415
3,1954.000035766512,5414.99990504235
4,1955.0000433810053,6780.000112485141
5,1990.0000188499691,7046.000100672245
6,2231.0001077130437,8495.000074617565
7,2040.9998251125216,9562.000050209463
8,2080.000122077763,10505.99996233359
9,2047.0001618377864,12022.00015541166
10,3144.000074826181,14075.000071898103
11,2561.0000011511147,14102.999994065613
12,2352.9998725280166,15240.99992820993
13,2464.9998522363603,17637.000128161162
14,2671.0002566687763,17776.000022422522
15,2775.999892037362,19410.999957472086
16,2775.999892037362,20706.99993055314
17,4660.999984480441,29023.000097367913
18,3454.000107012689,26402.999937999994
19,3557.0000181905925,28616.99991626665
20,3711.0000266693532,29639.000131282955
21,3772.999916691333,33529.0000657551
22,3821.999998763204,32626.0001747869
23,3809.0001908130944,34292.00005484745
24,4043.9999429509044,35282.00002619997
25,4160.999960731715,45545.99989205599
26,6947.000219952315,48871.99989752844
27,4404.0000648237765,39532.00008254498
28,5690.9999693743885,50400.99989855662
29,4757.999849971384,43112.99999244511
30,5806.999979540706,46127.99995811656
31,5468.000017572194,42123.000021092594
32,4073.999880347401,39083.9998726733
33,4320.0000072829425,41636.00009633228
34,4086.9999793358147,43580.99977253005
35,4100.999794900417,43357.000104151666
36,4240.999987814575,46605.000097770244
37,6478.999857790768,56370.99995510653
38,5363.000091165304,50381.999753881246
39,4526.999837253243,50715.999968815595
40,4473.00000814721,52567.000093404204
41,4977.000062353909,51518.999971449375
42,5852.000031154603,57746.99995527044
43,7899.999909568578,52762.00012303889
44,6149.9999719671905,54193.99996753782
45,5013.999762013555,62491.999997291714
46,6239.000067580491,75592.99992863089
47,6884.000031277537,69750.99997362122
48,6354.999786708504,77861.00002704188
49,7290.0002123788,78502.99996789545
50,7913.000008556992,78270.00023098662
51,6638.999911956489,79397.00008137152
52,6964.000058360398,75936.99992867187
53,6762.0002664625645,83421.99987964705
54,7350.000087171793,80505.00007811934
55,9359.999967273325,82380.00009441748
56,7884.999795351178,86244.0001219511
57,9397.999965585768,82956.0001147911
58,7339.999719988555,93418.00003312528
59,7544.000109191984,92310.00003637746
60,8586.000185459852,97970.00006074086
61,9159.000182989985,96358.00000978634
62,8327.99996715039,97031.0001866892
63,7944.000244606287,94785.99997237325
64,9608.000109437853,105222.9999913834
65,8082.999847829342,106706.0002242215
66,10080.000211019069,102610.99989293143
67,8356.999896932393,102464.99994536862
68,9848.999907262623,102283.00001472235
69,9367.000020574778,110072.99995981157
70,8591.999940108508,106172.99994919449
71,9292.000031564385,113332.00003718957
72,10573.000181466341,101485.00005016103
73,8155.000105034559,95130.99998002872
74,7443.000213243067,95284.99998850748
75,7213.00020813942,103475.000069011
76,9813.99993179366,114723.99986814708
77,10639.999818522483,118052.999896463
78,9458.000131417066,126980.00005912036
79,9442.000009585172,107043.00017096102
80,8456.000068690628,110309.00001060218
81,9986.000077333301,123108.9999782853
82,12296.000204514712,102154.99991318211
83,11782.00007416308,136792.00026672333
84,10359.000007156283,120661.9999720715
85,12982.99990594387,128975.0001160428
86,12118.00001328811,126607.99984587356
87,10186.000145040452,115434.00003574789
88,9969.000238925219,105836.00000245497
89,9019.99999769032,110573.99999117479
90,8558.999979868531,121676.00012617186
91,11174.000101163983,154927.99982894212
92,13380.000018514693,154351.00009199232
93,12839.999981224537,159554.9998455681
94,11201.000015717,152792.99987014383
95,11711.00011561066,158656.99999267235
96,13963.999808765948,153998.9997399971
97,11994.99994982034,150281.0002421029
98,10715.000098571181,142271.00007701665
99,14422.99981135875,159475.99982609972
100,13442.999916151166,155353.99987129495
101,11673.999833874404,148010.9998374246
102,11572.999937925488,171170.9998198785
103,14420.000079553574,180319.99992672354
104,15571.000112686306,154374.99998370185
105,11463.999981060624,166817.00013577938
106,12103.999906685203,165637.00017286465
107,15160.000184550881,185682.00001027435
108,13672.999921254814,236132.99999851733
109,14699.000166729093,176811.99999060482
110,14778.999902773649,191095.00019112602
111,14642.000023741275,197168.99987543002
112,14958.000101614743,205741.00024532527
113,12760.99996175617,172982.00022196397
114,13200.999819673598,196939.00016136467
115,15770.000172778962,194757.9998522997
116,16457.999881822616,204059.999960009
117,15497.000131290406,205703.999963589
118,15732.99989104271,200182.99983348697
119,16913.999861571938,188450.99984901026
120,20663.00017759204,183503.00000747666
121,13917.000032961369,168339.9998000823
122,11270.999966654927,158117.0002464205
123,12075.999984517694,212957.99990184605
124,16343.000170309095,211424.0001537837
125,14966.99987910688,196962.00004545972
126,16491.999849677086,170019.00007016957
127,35644.999879878014,204579.0001284331
128,16307.00018722564,219093.99976721033
129,17267.00022118166,212140.00007603317
130,13916.000025346875,199412.00007451698
131,13815.000129397959,186985.99975323305
132,16816.999996080995,230382.99987092614
133,17336.999881081283,230130.99998934194
134,17548.00003254786,230161.99993435293
135,17022.000101860613,227934.99985709786
136,16653.999919071794,227136.00017596036
137,18195.999728050083,239963.00005819649
138,18033.99994969368,232109.9999244325
139,17132.99978291616,205954.00012098253
140,12798.999960068613,211792.00004553422
141,19769.00006411597,254261.00008189675
142,18665.000097826123,256521.0001193918
143,18663.999799173325,238693.99999966845
144,15235.000173561275,238848.0000081472
145,19477.000168990344,252334.0002517216
146,16271.999920718374,287947.9998955503
147,28961.99992392212,346323.000267148
148,29447.00012449175,302011.0001671128
149,25730.000052135438,295948.9999921061
150,24501.000007148832,288095.0001417659
151,19911.999988835305,325591.99986280873
152,17204.000032506883,273534.000152722
153,19757.999980356544,281044.0000030212
154,20047.000143676996,267844.0001909621
155,20341.00005403161,273772.9999353178
156,20470.99987976253,248374.00007527322
157,15875.000099185854,227938.99988755584
158,16009.000246413054,256565.99987996745
159,22422.999900300056,274879.9999244511
160,20730.000105686486,273829.0000706911
161,20375.00002188608,273833.0001011491
162,22142.999805510044,304062.00006837025
163,16953.999875113368,307491.9999926351
164,22591.000015381724,260049.0002078004
165,27512.000233400613,307001.999753993
166,21020.99999319762,310619.0002290532
167,24122.00003163889,277610.0000482984
168,16783.000028226525,270660.9998131171
169,17749.999824445695,370681.0000585392
170,34696.999937295914,371364.0000205487
171,29908.00014231354,346736.9999270886
172,22393.999970518053,315059.9999935366
173,17822.000081650913,255701.99999492615
174,18001.999997068197,294149.99997243285
175,22012.999979779124,300671.00015003234
176,22440.999746322632,308499.000093434
177,22929.999977350235,304260.0001208484
178,24167.000083252788,253395.00018162653
179,23145.999875850976,295479.0001967922
180,22943.999792914838,286134.00005269796
181,21331.000025384128,285375.99981063977
182,20890.999876428396,268351.9999845885
183,22799.00014400482,295045.9998100996
184,22116.99989857152,293052.00005182996
185,22864.00005687028,268202.0000065677
186,26750.999968498945,290199.9998721294
187,23844.99995969236,312154.9999923445
188,24302.999954670668,331923.9997654222
189,24196.00001303479,324354.9997569062
190,27591.99996944517,429301.99997499585
191,34260.000102221966,358666.9999640435
192,21730.000153183937,315902.00000209734
193,21695.000177714974,311345.9999440238
194,22721.999848727137,299420.9999451414
195,22692.000202368945,302872.0000293106
196,25989.999994635582,306915.9999722615
197,24744.999827817082,306740.99980387837
198,24254.99988021329,326049.99985778704
199,23008.000280242413,301635.9999310225
200,23969.000030774623,323502.99996323884
201,18434.000085107982,268724.99991441146
202,24018.000112846494,350656.00008238107
203,23874.000180512667,344894.99987103045
204,24000.999983400106,352267.9998422973
205,26242.999883834273,354883.99997120723
206,26919.000083580613,357036.9997760281
207,27689.000125974417,350409.9999554455
208,23865.000111982226,360831.9998602383
209,26905.9999845922,351602.0000097342
210,23150.000197347254,327715.0000212714
211,27963.000175077468,292830.99982421845
212,19462.999771349132,376920.0001261197
213,23169.000050984323,344094.99989124015
214,22790.00007547438,334797.9998216033
215,26308.000087738037,372618.99997247383
216,26626.000180840492,353632.9997587018
